,fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
1750,2024-08-30 20:00:00,1,26,26,16.0,0.0,0,54,15,0,15,Sin riesgo,NE,10,28001
1751,2024-08-30 21:00:00,0,23,23,20.0,0.0,0,71,15,0,15,Sin riesgo,E,10,28001
1752,2024-08-30 22:00:00,0,21,21,22.0,0.0,0,82,15,0,15,Sin riesgo,NE,12,28001
1753,2024-08-30 23:00:00,5,19,19,22.0,0.0,0,80,15,0,15,Sin riesgo,NE,13,28001
1754,2024-08-31 00:00:00,5,19,19,26.0,0.0,0,86,15,0,15,Sin riesgo,NE,13,28001
1755,2024-08-31 01:00:00,1,20,20,25.0,0.0,0,87,15,0,15,Sin riesgo,NE,16,28001
1756,2024-08-31 02:00:00,4,20,20,24.0,0.0,0,84,5,0,5,Sin riesgo,NE,14,28001
1757,2024-08-31 03:00:00,4,19,19,23.0,0.0,0,82,5,0,5,Sin riesgo,E,13,28001
1758,2024-08-31 04:00:00,4,19,19,10.0,0.0,0,85,5,0,5,Sin riesgo,E,14,28001
1759,2024-08-31 05:00:00,4,19,19,6.0,0.0,0,85,5,0,5,Sin riesgo,N,4,28001
1760,2024-08-31 06:00:00,5,18,18,10.0,0.0,0,84,5,0,5,Sin riesgo,NO,4,28001
1761,2024-08-31 07:00:00,0,18,18,8.0,0.0,0,86,5,0,5,Sin riesgo,NO,7,28001
1762,2024-08-29 12:00:00,6,24,24,20.0,0.1,0,59,85,0,75,Riesgo,E,10,28001
1763,2024-08-29 13:00:00,6,25,25,23.0,0.1,0,52,Riesgo,0,75,Riesgo,E,8,28001
1764,2024-08-29 14:00:00,7,26,26,29.0,0.0,0,47,95,0,75,Riesgo,SE,10,28001
1765,2024-08-29 15:00:00,7,27,27,38.0,0.0,0,43,Riesgo,0,75,Riesgo,S,16,28001
1766,2024-08-29 16:00:00,5,27,27,35.0,0.0,0,43,Riesgo,0,75,Riesgo,S,24,28001
1767,2024-08-29 17:00:00,5,27,27,34.0,0.0,0,41,Riesgo,0,75,Riesgo,S,21,28001
1768,2024-08-29 18:00:00,1,25,25,32.0,0.0,0,44,Riesgo,0,75,Riesgo,S,20,28001
1769,2024-08-29 19:00:00,6,23,23,31.0,0.2,0,49,Riesgo,0,75,Riesgo,S,17,28001
1770,2024-08-29 20:00:00,6,21,21,22.0,0.1,0,75,80,0,70,Riesgo,N,18,28001
1771,2024-08-29 21:00:00,6,20,20,23.0,0.1,0,72,Riesgo,0,70,Riesgo,NE,13,28001
1772,2024-08-29 22:00:00,6,19,19,28.0,0.1,0,83,Riesgo,0,70,Riesgo,N,16,28001
1773,2024-08-29 23:00:00,6,18,18,23.0,0.1,0,86,Riesgo,0,70,Riesgo,E,19,28001
1774,2024-08-30 00:00:00,13,18,18,29.0,0.1,0,87,Riesgo,0,70,Sin riesgo,NE,15,28001
1775,2024-08-30 01:00:00,13,17,17,31.0,0.1,0,89,Riesgo,0,70,Sin riesgo,E,20,28001
1776,2024-08-30 02:00:00,3,17,17,34.0,0.0,0,87,5,0,5,Sin riesgo,E,21,28001
1777,2024-08-30 03:00:00,1,17,17,36.0,0.0,0,100,5,0,5,Sin riesgo,SE,23,28001
1778,2024-08-30 04:00:00,5,17,17,26.0,0.0,0,100,5,0,5,Sin riesgo,SE,23,28001
1779,2024-08-30 05:00:00,1,17,17,29.0,0.0,0,100,5,0,5,Sin riesgo,SE,17,28001
1780,2024-08-30 06:00:00,7,17,17,30.0,0.0,0,100,Riesgo,0,5,Sin riesgo,SE,20,28001
1781,2024-08-30 07:00:00,5,17,17,33.0,0.0,0,100,Riesgo,0,5,Sin riesgo,SE,20,28001
1782,2024-08-30 08:00:00,5,16,16,29.0,0.0,0,100,10,0,10,Riesgo,SE,21,28001
1783,2024-08-30 09:00:00,5,19,19,55.0,0.0,0,96,Riesgo,0,10,Riesgo,E,19,28001
1784,2024-08-30 10:00:00,7,21,21,42.0,0.0,0,80,Riesgo,0,10,Riesgo,SE,37,28001
1785,2024-08-30 11:00:00,1,24,24,38.0,0.0,0,70,Riesgo,0,10,Riesgo,S,11,28001
1786,2024-08-30 12:00:00,0,25,25,34.0,0.0,0,61,Riesgo,0,10,Riesgo,E,25,28001
1787,2024-08-30 13:00:00,5,27,28,34.0,0.0,0,54,Riesgo,0,10,Riesgo,E,17,28001
1788,2024-08-30 14:00:00,13,28,29,25.0,0.1,0,55,70,0,70,Riesgo,N,19,28001
1789,2024-08-30 15:00:00,8,28,28,28.0,0.1,0,47,Riesgo,0,70,Riesgo,NE,12,28001
1790,2024-08-30 16:00:00,6,29,29,32.0,0.1,0,42,Riesgo,0,70,Sin riesgo,E,15,28001
1791,2024-08-30 17:00:00,13,30,30,33.0,0.1,0,41,Riesgo,0,70,Sin riesgo,SE,18,28001
1792,2024-08-30 18:00:00,13,28,28,38.0,0.1,0,45,Riesgo,0,70,Sin riesgo,E,16,28001
1793,2024-08-30 19:00:00,8,26,26,30.0,0.1,0,54,Riesgo,0,70,Sin riesgo,SE,24,28001
1794,2024-08-30 20:00:00,4,24,24,31.0,0.0,0,63,10,0,10,Sin riesgo,E,18,28001
1795,2024-08-30 21:00:00,5,23,23,22.0,0.0,0,69,10,0,10,Sin riesgo,E,16,28001
1796,2024-08-30 22:00:00,0,21,21,29.0,0.0,0,75,10,0,10,Sin riesgo,E,15,28001
1797,2024-08-30 23:00:00,3,20,20,34.0,0.0,0,80,10,0,10,Sin riesgo,E,20,28001
1798,2024-08-31 00:00:00,1,20,20,45.0,0.0,0,75,10,0,10,Sin riesgo,SE,23,28001
1799,2024-08-31 01:00:00,7,19,19,49.0,0.0,0,77,10,0,10,Sin riesgo,E,30,28001
1800,2024-08-31 02:00:00,7,19,19,62.0,0.0,0,76,5,0,5,Sin riesgo,SE,32,28001
1801,2024-08-31 03:00:00,7,19,19,41.0,0.0,0,81,5,0,5,Sin riesgo,SE,38,28001
1802,2024-08-31 04:00:00,12,18,18,27.0,0.0,0,85,5,0,5,Sin riesgo,SE,17,28001
1803,2024-08-31 05:00:00,0,17,17,14.0,0.0,0,94,5,0,5,Sin riesgo,SE,18,28001
1804,2024-08-31 06:00:00,4,17,17,11.0,0.0,0,94,5,0,5,Sin riesgo,N,9,28001
1805,2024-08-31 07:00:00,4,17,17,15.0,0.0,0,89,5,0,5,Sin riesgo,NE,6,28001
1806,2024-08-29 12:00:00,6,26,26,17.0,0.1,0,53,90,0,70,Riesgo,E,7,28001
1807,2024-08-29 13:00:00,6,27,27,18.0,0.1,0,48,Riesgo,0,70,Riesgo,E,6,28001
1808,2024-08-29 14:00:00,1,26,26,19.0,0.0,0,48,95,0,70,Riesgo,SE,6,28001
1809,2024-08-29 15:00:00,3,28,28,42.0,0.0,0,44,Riesgo,0,70,Riesgo,S,9,28001
1810,2024-08-29 16:00:00,4,29,29,40.0,0.0,0,41,Riesgo,0,70,Riesgo,SE,27,28001
1811,2024-08-29 17:00:00,1,28,28,37.0,0.0,0,39,Riesgo,0,70,Riesgo,S,21,28001
1812,2024-08-29 18:00:00,7,26,26,65.0,0.0,0,41,Riesgo,0,70,Riesgo,S,21,28001
1813,2024-08-29 19:00:00,2,23,23,23.0,0.1,0,67,Riesgo,0,70,Riesgo,O,43,28001
1814,2024-08-29 20:00:00,8,21,21,24.0,0.6,0,72,80,0,70,Riesgo,N,12,28001
1815,2024-08-29 21:00:00,4,21,21,30.0,0.0,0,75,Riesgo,0,70,Riesgo,NE,14,28001
1816,2024-08-29 22:00:00,4,20,20,22.0,0.0,0,78,Riesgo,0,70,Riesgo,NE,19,28001
1817,2024-08-29 23:00:00,4,18,18,22.0,0.0,0,95,Riesgo,0,70,Riesgo,N,14,28001
1818,2024-08-30 00:00:00,4,18,18,16.0,0.0,0,94,Riesgo,0,70,Sin riesgo,NE,14,28001
1819,2024-08-30 01:00:00,3,17,17,14.0,0.0,0,90,Riesgo,0,70,Sin riesgo,NE,10,28001
1820,2024-08-30 02:00:00,1,18,18,17.0,0.0,0,88,5,0,5,Sin riesgo,N,9,28001
1821,2024-08-30 03:00:00,1,18,18,27.0,0.0,0,94,5,0,5,Sin riesgo,N,12,28001
1822,2024-08-30 04:00:00,4,18,18,23.0,0.0,0,100,5,0,5,Sin riesgo,N,17,28001
1823,2024-08-30 05:00:00,1,17,17,14.0,0.0,0,100,5,0,5,Sin riesgo,N,14,28001
1824,2024-08-30 06:00:00,1,17,17,18.0,0.0,0,100,Riesgo,0,5,Sin riesgo,N,9,28001
1825,2024-08-30 07:00:00,3,17,17,20.0,0.0,0,100,Riesgo,0,5,Sin riesgo,N,12,28001
1826,2024-08-30 08:00:00,5,17,17,19.0,0.0,0,100,5,0,5,Riesgo,N,13,28001
1827,2024-08-30 09:00:00,7,20,20,24.0,0.0,0,95,Riesgo,0,5,Riesgo,NE,11,28001
1828,2024-08-30 10:00:00,7,22,22,34.0,0.0,0,85,Riesgo,0,5,Riesgo,SE,12,28001
1829,2024-08-30 11:00:00,7,24,24,31.0,0.0,0,75,Riesgo,0,5,Riesgo,SE,17,28001
1830,2024-08-30 12:00:00,3,26,26,21.0,0.0,0,72,Riesgo,0,5,Riesgo,N,12,28001
1831,2024-08-30 13:00:00,0,27,28,36.0,0.0,0,65,Riesgo,0,5,Riesgo,N,14,28001
1832,2024-08-30 14:00:00,6,28,29,40.0,0.1,0,60,50,0,50,Riesgo,N,23,28001
1833,2024-08-30 15:00:00,6,29,30,35.0,0.1,0,55,Riesgo,0,50,Riesgo,N,26,28001
1834,2024-08-30 16:00:00,6,31,34,28.0,0.1,0,57,Riesgo,0,50,Sin riesgo,NE,21,28001
1835,2024-08-30 17:00:00,6,30,32,24.0,0.1,0,56,Riesgo,0,50,Sin riesgo,NE,16,28001
1836,2024-08-30 18:00:00,6,29,31,11.0,0.1,0,60,Riesgo,0,50,Sin riesgo,N,16,28001
1837,2024-08-30 19:00:00,6,28,30,26.0,0.1,0,63,Riesgo,0,50,Sin riesgo,E,7,28001
1838,2024-08-30 20:00:00,5,26,26,5.0,0.0,0,63,10,0,10,Sin riesgo,SE,14,28001
1839,2024-08-30 21:00:00,5,24,24,14.0,0.0,0,70,10,0,10,Sin riesgo,NE,3,28001
1840,2024-08-30 22:00:00,0,22,22,12.0,0.0,0,76,10,0,10,Sin riesgo,N,9,28001
1841,2024-08-30 23:00:00,5,21,21,15.0,0.0,0,84,10,0,10,Sin riesgo,N,9,28001
1842,2024-08-31 00:00:00,1,20,20,13.0,0.0,0,86,10,0,10,Sin riesgo,N,9,28001
1843,2024-08-31 01:00:00,7,20,20,18.0,0.0,0,76,10,0,10,Sin riesgo,E,9,28001
1844,2024-08-31 02:00:00,7,19,19,37.0,0.0,0,78,0,0,0,Sin riesgo,S,12,28001
1845,2024-08-31 03:00:00,3,19,19,9.0,0.0,0,78,0,0,0,Sin riesgo,E,21,28001
1846,2024-08-31 04:00:00,1,18,18,23.0,0.0,0,85,0,0,0,Sin riesgo,E,5,28001
1847,2024-08-31 05:00:00,5,18,18,19.0,0.0,0,89,0,0,0,Sin riesgo,N,11,28001
1848,2024-08-31 06:00:00,3,18,18,13.0,0.0,0,89,0,0,0,Sin riesgo,N,13,28001
1849,2024-08-31 07:00:00,3,17,17,10.0,0.0,0,94,0,0,0,Sin riesgo,N,6,28001
1850,2024-08-29 12:00:00,2,24,24,15.0,0.1,0,67,90,0,70,Riesgo,E,8,28001
1851,2024-08-29 13:00:00,2,25,25,19.0,0.1,0,59,Riesgo,0,70,Riesgo,E,7,28001
1852,2024-08-29 14:00:00,0,27,28,19.0,0.0,0,53,100,0,75,Riesgo,SE,8,28001
1853,2024-08-29 15:00:00,0,28,28,20.0,0.0,0,46,Riesgo,0,75,Riesgo,S,8,28001
1854,2024-08-29 16:00:00,1,26,26,41.0,0.0,0,47,Riesgo,0,75,Riesgo,SO,11,28001
1855,2024-08-29 17:00:00,2,25,25,10.0,0.1,0,51,Riesgo,0,75,Riesgo,S,26,28001
1856,2024-08-29 18:00:00,1,26,26,58.0,0.0,0,56,Riesgo,0,75,Riesgo,O,5,28001
1857,2024-08-29 19:00:00,3,24,24,17.0,0.0,0,52,Riesgo,0,75,Riesgo,O,34,28001
1858,2024-08-29 20:00:00,3,22,22,23.0,0.0,0,51,80,0,65,Riesgo,NE,11,28001
1859,2024-08-29 21:00:00,0,21,21,22.0,0.0,0,75,Riesgo,0,65,Riesgo,NE,11,28001
1860,2024-08-29 22:00:00,1,20,20,23.0,0.0,0,84,Riesgo,0,65,Riesgo,NE,9,28001
1861,2024-08-29 23:00:00,11,20,20,32.0,2.0,0,82,Riesgo,0,65,Riesgo,E,14,28001
1862,2024-08-30 00:00:00,6,19,19,27.0,1.0,0,87,Riesgo,0,65,Sin riesgo,E,23,28001
1863,2024-08-30 01:00:00,4,19,19,15.0,0.0,0,91,Riesgo,0,65,Sin riesgo,E,16,28001
1864,2024-08-30 02:00:00,5,18,18,24.0,0.0,0,97,20,0,20,Sin riesgo,N,10,28001
1865,2024-08-30 03:00:00,5,18,18,20.0,0.0,0,96,20,0,20,Sin riesgo,NE,16,28001
1866,2024-08-30 04:00:00,5,18,18,16.0,0.0,0,96,20,0,20,Sin riesgo,NE,11,28001
1867,2024-08-30 05:00:00,5,18,18,19.0,0.0,0,100,20,0,20,Sin riesgo,NE,11,28001
1868,2024-08-30 06:00:00,3,18,18,31.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,13,28001
1869,2024-08-30 07:00:00,4,17,17,15.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,17,28001
1870,2024-08-30 08:00:00,7,17,17,25.0,0.0,0,100,25,0,25,Riesgo,NE,11,28001
1871,2024-08-30 09:00:00,7,19,19,22.0,0.0,0,97,Riesgo,0,25,Riesgo,NE,17,28001
1872,2024-08-30 10:00:00,7,22,22,24.0,0.0,0,87,Riesgo,0,25,Riesgo,E,13,28001
1873,2024-08-30 11:00:00,7,24,24,22.0,0.0,0,78,Riesgo,0,25,Riesgo,SE,17,28001
1874,2024-08-30 12:00:00,1,25,25,25.0,0.0,0,59,Riesgo,0,25,Riesgo,NE,5,28001
1875,2024-08-30 13:00:00,0,26,26,37.0,0.0,0,52,Riesgo,0,25,Riesgo,N,11,28001
1876,2024-08-30 14:00:00,1,28,28,22.0,0.0,0,50,55,0,55,Riesgo,N,20,28001
1877,2024-08-30 15:00:00,8,28,28,16.0,0.1,0,50,Riesgo,0,55,Riesgo,NE,12,28001
1878,2024-08-30 16:00:00,5,29,29,16.0,0.0,0,47,Riesgo,0,55,Sin riesgo,NE,8,28001
1879,2024-08-30 17:00:00,1,30,31,15.0,0.0,0,50,Riesgo,0,55,Sin riesgo,NE,9,28001
1880,2024-08-30 18:00:00,5,27,28,15.0,0.0,0,61,Riesgo,0,55,Sin riesgo,NE,8,28001
1881,2024-08-30 19:00:00,5,23,23,16.0,0.0,0,70,Riesgo,0,55,Sin riesgo,N,10,28001
1882,2024-08-30 20:00:00,5,24,24,10.0,0.0,0,79,25,0,25,Sin riesgo,NE,10,28001
1883,2024-08-30 21:00:00,0,23,23,12.0,0.0,0,84,25,0,25,Sin riesgo,NE,7,28001
1884,2024-08-30 22:00:00,5,22,22,20.0,0.0,0,87,25,0,25,Sin riesgo,NE,8,28001
1885,2024-08-30 23:00:00,7,21,21,20.0,0.0,0,88,25,0,25,Sin riesgo,E,12,28001
1886,2024-08-31 00:00:00,1,20,20,14.0,0.0,0,85,25,0,25,Sin riesgo,E,13,28001
1887,2024-08-31 01:00:00,1,20,20,9.0,0.0,0,87,25,0,25,Sin riesgo,E,9,28001
1888,2024-08-31 02:00:00,7,19,19,14.0,0.0,0,87,5,0,5,Sin riesgo,NE,6,28001
1889,2024-08-31 03:00:00,5,19,19,14.0,0.0,0,89,5,0,5,Sin riesgo,E,10,28001
1890,2024-08-31 04:00:00,4,18,18,15.0,0.0,0,91,5,0,5,Sin riesgo,NE,9,28001
1891,2024-08-31 05:00:00,5,18,18,13.0,0.0,0,91,5,0,5,Sin riesgo,N,11,28001
1892,2024-08-31 06:00:00,4,17,17,16.0,0.0,0,90,5,0,5,Sin riesgo,N,10,28001
1893,2024-08-31 07:00:00,0,17,17,16.0,0.0,0,91,5,0,5,Sin riesgo,E,12,28001
1894,2024-08-29 12:00:00,1,24,24,27.0,0.0,0,65,85,0,70,Riesgo,E,10,28001
1895,2024-08-29 13:00:00,1,25,25,28.0,0.0,0,53,Riesgo,0,70,Riesgo,SE,13,28001
1896,2024-08-29 14:00:00,7,25,25,31.0,0.0,0,52,95,0,70,Riesgo,S,14,28001
1897,2024-08-29 15:00:00,7,23,23,29.0,0.0,0,59,Riesgo,0,70,Riesgo,SE,16,28001
1898,2024-08-29 16:00:00,7,26,26,29.0,0.0,0,45,Riesgo,0,70,Riesgo,SE,15,28001
1899,2024-08-29 17:00:00,2,26,26,37.0,0.1,0,45,Riesgo,0,70,Riesgo,S,15,28001
1900,2024-08-29 18:00:00,0,26,26,32.0,0.0,0,53,Riesgo,0,70,Riesgo,S,21,28001
1901,2024-08-29 19:00:00,5,19,19,11.0,0.0,0,47,Riesgo,0,70,Riesgo,SE,11,28001
1902,2024-08-29 20:00:00,0,20,20,15.0,0.0,0,51,65,0,65,Riesgo,NE,5,28001
1903,2024-08-29 21:00:00,7,19,19,8.0,0.0,0,58,Riesgo,0,65,Riesgo,N,5,28001
1904,2024-08-29 22:00:00,5,19,19,13.0,0.0,0,66,Riesgo,0,65,Riesgo,SO,4,28001
1905,2024-08-29 23:00:00,6,18,18,12.0,0.1,0,69,Riesgo,0,65,Riesgo,NE,8,28001
1906,2024-08-30 00:00:00,1,18,18,18.0,0.0,0,72,Riesgo,0,65,Sin riesgo,E,7,28001
1907,2024-08-30 01:00:00,5,17,17,8.0,0.0,0,74,Riesgo,0,65,Sin riesgo,NE,7,28001
1908,2024-08-30 02:00:00,0,17,17,4.0,0.0,0,76,15,0,15,Sin riesgo,NO,4,28001
1909,2024-08-30 03:00:00,0,17,17,3.0,0.0,0,76,15,0,15,Sin riesgo,N,2,28001
1910,2024-08-30 04:00:00,1,17,17,7.0,0.0,0,75,15,0,15,Sin riesgo,NO,2,28001
1911,2024-08-30 05:00:00,3,17,17,16.0,0.0,0,80,15,0,15,Sin riesgo,NE,4,28001
1912,2024-08-30 06:00:00,5,17,17,20.0,0.0,0,88,Riesgo,0,15,Sin riesgo,E,10,28001
1913,2024-08-30 07:00:00,4,17,17,24.0,0.0,0,96,Riesgo,0,15,Sin riesgo,E,12,28001
1914,2024-08-30 08:00:00,4,17,17,13.0,0.0,0,97,60,0,60,Riesgo,E,13,28001
1915,2024-08-30 09:00:00,5,19,19,26.0,0.0,0,88,Riesgo,0,60,Riesgo,E,7,28001
1916,2024-08-30 10:00:00,7,21,21,30.0,0.0,0,78,Riesgo,0,60,Riesgo,E,14,28001
1917,2024-08-30 11:00:00,7,23,23,28.0,0.0,0,71,Riesgo,0,60,Riesgo,E,16,28001
1918,2024-08-30 12:00:00,9,24,24,41.0,3.0,0,68,Riesgo,0,60,Riesgo,E,14,28001
1919,2024-08-30 13:00:00,6,25,25,19.0,2.0,0,55,Riesgo,0,60,Riesgo,E,24,28001
1920,2024-08-30 14:00:00,0,26,26,21.0,0.0,0,45,60,0,60,Riesgo,NO,11,28001
1921,2024-08-30 15:00:00,0,27,27,15.0,0.0,0,46,Riesgo,0,60,Riesgo,E,11,28001
1922,2024-08-30 16:00:00,6,28,28,13.0,0.1,0,42,Riesgo,0,60,Sin riesgo,SO,6,28001
1923,2024-08-30 17:00:00,0,28,28,11.0,0.0,0,43,Riesgo,0,60,Sin riesgo,SO,5,28001
1924,2024-08-30 18:00:00,0,27,27,23.0,0.0,0,46,Riesgo,0,60,Sin riesgo,S,4,28001
1925,2024-08-30 19:00:00,0,25,25,17.0,0.0,0,47,Riesgo,0,60,Sin riesgo,E,12,28001
1926,2024-08-30 20:00:00,4,24,24,13.0,0.0,0,53,20,0,20,Sin riesgo,E,8,28001
1927,2024-08-30 21:00:00,5,23,23,14.0,0.0,0,68,20,0,20,Sin riesgo,NE,8,28001
1928,2024-08-30 22:00:00,5,21,21,14.0,0.0,0,83,20,0,20,Sin riesgo,NE,9,28001
1929,2024-08-30 23:00:00,5,19,19,14.0,0.0,0,83,20,0,20,Sin riesgo,NE,9,28001
1930,2024-08-31 00:00:00,1,19,19,15.0,0.0,0,84,20,0,20,Sin riesgo,NE,8,28001
1931,2024-08-31 01:00:00,3,18,18,18.0,0.0,0,87,20,0,20,Sin riesgo,E,9,28001
1932,2024-08-31 02:00:00,7,18,18,16.0,0.0,0,86,0,0,0,Sin riesgo,E,11,28001
1933,2024-08-31 03:00:00,5,18,18,17.0,0.0,0,87,0,0,0,Sin riesgo,E,9,28001
1934,2024-08-31 04:00:00,5,17,17,12.0,0.0,0,86,0,0,0,Sin riesgo,E,10,28001
1935,2024-08-31 05:00:00,4,17,17,10.0,0.0,0,89,0,0,0,Sin riesgo,NE,7,28001
1936,2024-08-31 06:00:00,5,17,17,9.0,0.0,0,84,0,0,0,Sin riesgo,N,6,28001
1937,2024-08-31 07:00:00,0,17,17,8.0,0.0,0,80,0,0,0,Sin riesgo,N,6,28001
1938,2024-08-29 11:00:00,14,23,23,24.0,0.1,0,72,90,0,70,Riesgo,E,9,28001
1939,2024-08-29 12:00:00,14,25,25,27.0,0.1,0,64,Riesgo,0,70,Riesgo,E,12,28001
1940,2024-08-29 13:00:00,6,26,26,25.0,0.1,0,58,Riesgo,0,70,Riesgo,E,14,28001
1941,2024-08-29 14:00:00,7,26,26,26.0,0.0,0,54,95,0,75,Riesgo,SE,13,28001
1942,2024-08-29 15:00:00,7,24,24,26.0,0.0,0,57,Riesgo,0,75,Riesgo,SE,14,28001
1943,2024-08-29 16:00:00,7,25,25,29.0,0.0,0,48,Riesgo,0,75,Riesgo,SE,13,28001
1944,2024-08-29 17:00:00,6,27,27,43.0,0.1,0,43,Riesgo,0,75,Riesgo,S,15,28001
1945,2024-08-29 18:00:00,0,27,28,30.0,0.0,0,64,Riesgo,0,75,Riesgo,S,27,28001
1946,2024-08-29 19:00:00,6,20,20,14.0,0.2,0,61,Riesgo,0,75,Riesgo,E,7,28001
1947,2024-08-29 20:00:00,6,21,21,13.0,0.1,0,64,65,0,65,Riesgo,N,9,28001
1948,2024-08-29 21:00:00,13,20,20,11.0,0.1,0,58,Riesgo,0,65,Riesgo,N,9,28001
1949,2024-08-29 22:00:00,13,19,19,13.0,0.1,0,71,Riesgo,0,65,Riesgo,NO,8,28001
1950,2024-08-29 23:00:00,6,19,19,16.0,0.1,0,70,Riesgo,0,65,Riesgo,NE,7,28001
1951,2024-08-30 00:00:00,13,18,18,30.0,0.1,0,73,Riesgo,0,65,Sin riesgo,E,10,28001
1952,2024-08-30 01:00:00,6,18,18,26.0,0.1,0,74,Riesgo,0,65,Sin riesgo,NE,18,28001
1953,2024-08-30 02:00:00,5,18,18,7.0,0.0,0,75,20,0,20,Sin riesgo,NE,14,28001
1954,2024-08-30 03:00:00,7,18,18,11.0,0.0,0,74,20,0,20,Sin riesgo,N,4,28001
1955,2024-08-30 04:00:00,1,18,18,20.0,0.0,0,78,20,0,20,Sin riesgo,NE,7,28001
1956,2024-08-30 05:00:00,3,18,18,24.0,0.0,0,81,20,0,20,Sin riesgo,NE,12,28001
1957,2024-08-30 06:00:00,5,18,18,24.0,0.0,0,88,Riesgo,0,20,Sin riesgo,NE,14,28001
1958,2024-08-30 07:00:00,4,17,17,23.0,0.0,0,94,Riesgo,0,20,Sin riesgo,NE,14,28001
1959,2024-08-30 08:00:00,5,17,17,23.0,0.0,0,98,40,0,40,Riesgo,NE,14,28001
1960,2024-08-30 09:00:00,3,19,19,27.0,0.0,0,87,Riesgo,0,40,Riesgo,NE,15,28001
1961,2024-08-30 10:00:00,7,22,22,31.0,0.0,0,79,Riesgo,0,40,Riesgo,E,15,28001
1962,2024-08-30 11:00:00,7,24,24,24.0,0.0,0,70,Riesgo,0,40,Riesgo,E,18,28001
1963,2024-08-30 12:00:00,7,25,25,34.0,0.0,0,72,Riesgo,0,40,Riesgo,E,15,28001
1964,2024-08-30 13:00:00,12,26,26,34.0,0.0,0,55,Riesgo,0,40,Riesgo,E,10,28001
1965,2024-08-30 14:00:00,6,27,27,15.0,0.1,0,46,60,0,60,Riesgo,N,10,28001
1966,2024-08-30 15:00:00,0,28,28,18.0,0.0,0,45,Riesgo,0,60,Riesgo,E,7,28001
1967,2024-08-30 16:00:00,6,28,28,16.0,0.1,0,40,Riesgo,0,60,Sin riesgo,SE,8,28001
1968,2024-08-30 17:00:00,0,29,29,21.0,0.0,0,40,Riesgo,0,60,Sin riesgo,SE,4,28001
1969,2024-08-30 18:00:00,0,27,27,22.0,0.0,0,44,Riesgo,0,60,Sin riesgo,E,11,28001
1970,2024-08-30 19:00:00,0,26,26,18.0,0.0,0,51,Riesgo,0,60,Sin riesgo,NE,12,28001
1971,2024-08-30 20:00:00,4,24,24,15.0,0.0,0,61,20,0,20,Sin riesgo,NE,9,28001
1972,2024-08-30 21:00:00,0,23,23,15.0,0.0,0,64,20,0,20,Sin riesgo,NE,9,28001
1973,2024-08-30 22:00:00,0,21,21,14.0,0.0,0,73,20,0,20,Sin riesgo,NE,9,28001
1974,2024-08-30 23:00:00,5,20,20,15.0,0.0,0,81,20,0,20,Sin riesgo,E,9,28001
1975,2024-08-31 00:00:00,1,19,19,17.0,0.0,0,84,20,0,20,Sin riesgo,E,10,28001
1976,2024-08-31 02:00:00,7,19,19,14.0,0.0,0,80,0,0,0,Sin riesgo,E,9,28001
1977,2024-08-31 03:00:00,5,19,19,14.0,0.0,0,79,0,0,0,Sin riesgo,E,9,28001
1978,2024-08-31 04:00:00,5,18,18,14.0,0.0,0,81,0,0,0,Sin riesgo,E,7,28001
1979,2024-08-31 05:00:00,4,18,18,13.0,0.0,0,82,0,0,0,Sin riesgo,N,7,28001
1980,2024-08-31 06:00:00,5,18,18,13.0,0.0,0,84,0,0,0,Sin riesgo,N,9,28001
1981,2024-08-31 07:00:00,0,17,17,6.0,0.0,0,87,0,0,0,Sin riesgo,N,8,28001
1982,2024-08-29 12:00:00,8,25,25,19.0,0.1,0,58,70,0,65,Riesgo,E,11,28001
1983,2024-08-29 13:00:00,6,26,26,20.0,0.1,0,53,Riesgo,0,65,Riesgo,E,10,28001
1984,2024-08-29 14:00:00,7,27,27,25.0,0.0,0,47,90,0,65,Riesgo,SE,9,28001
1985,2024-08-29 15:00:00,1,28,28,27.0,0.0,0,41,Riesgo,0,65,Riesgo,S,13,28001
1986,2024-08-29 16:00:00,1,29,29,22.0,0.0,0,37,Riesgo,0,65,Riesgo,SE,13,28001
1987,2024-08-29 17:00:00,6,29,29,28.0,0.1,0,38,Riesgo,0,65,Riesgo,S,8,28001
1988,2024-08-29 18:00:00,13,26,26,29.0,0.1,0,58,Riesgo,0,65,Riesgo,SE,10,28001
1989,2024-08-29 19:00:00,5,24,24,22.0,0.0,0,56,Riesgo,0,65,Riesgo,NE,18,28001
1990,2024-08-29 20:00:00,6,22,22,15.0,0.1,0,62,50,0,50,Riesgo,NE,10,28001
1991,2024-08-29 21:00:00,6,20,20,19.0,0.1,0,63,Riesgo,0,50,Riesgo,E,8,28001
1992,2024-08-29 22:00:00,6,19,19,15.0,0.1,0,66,Riesgo,0,50,Riesgo,NE,12,28001
1993,2024-08-29 23:00:00,6,19,19,15.0,0.1,0,64,Riesgo,0,50,Riesgo,E,8,28001
1994,2024-08-30 00:00:00,16,19,19,18.0,0.1,0,68,Riesgo,0,50,Sin riesgo,NE,10,28001
